date,channel,campaign_name,spend,clicks,customers,conversions,ctr,cvr,cpc,impressions,creative_id,creative_type,ad_name
2025-06-09,TikTok,App Install,203,131,2,2,2.75,1.53,1.54,4763,tiktok_app_install_image_31,Image,App Install - Image 1
2025-06-09,TikTok,Traffic,215,149,3,3,3.28,2.01,1.44,4544,,,
2025-06-09,Pinterest,Conversions,105,59,2,2,1.69,3.39,1.79,3494,pinterest_conversions_text_28,Text,Conversions - Text 1
2025-06-09,Pinterest,App Install,72,42,1,1,1.17,2.38,1.71,3594,pinterest_app_install_collection_68,Collection,App Install - Collection 2
2025-06-09,Pinterest,Traffic,66,37,1,1,1.2,2.7,1.8,3090,pinterest_traffic_image_59,Image,Traffic - Image 3
2025-06-10,Google Ads,Search - Brand,289,94,4,4,2.45,4.26,3.09,3838,googleads_search_-_brand_image_97,Image,Search - Brand - Image 1
2025-06-10,Google Ads,Search - Generic,383,137,5,5,2.39,3.65,2.8,5742,,,
2025-06-10,Google Ads,Display - Remarketing,345,124,5,5,2.63,4.03,2.77,4709,googleads_display_-_remarketing_carousel_10,Carousel,Display - Remarketing - Carousel 3
2025-06-10,Facebook,Video Views,124,40,1,1,1.37,2.5,3.13,2924,facebook_video_views_carousel_86,Carousel,Video Views - Carousel 1
2025-06-10,Facebook,Video Views,202,73,2,2,0.93,2.74,2.76,7820,facebook_video_views_text_41,Text,Video Views - Text 2
2025-06-10,Facebook,Lead Generation,176,66,2,2,0.99,3.03,2.65,6647,facebook_lead_generation_text_62,Text,Lead Generation - Text 3
2025-06-10,Facebook,Remarketing,201,74,2,2,1.16,2.7,2.73,6376,facebook_remarketing_video_98,Video,Remarketing - Video 4
2025-06-10,LinkedIn,Event Ads,141,14,1,1,0.7,7.14,10.22,1999,linkedin_event_ads_image_10,Image,Event Ads - Image 1
2025-06-10,LinkedIn,Text Ads,210,21,1,1,0.72,4.76,10.01,2912,linkedin_text_ads_image_38,Image,Text Ads - Image 2
2025-06-10,LinkedIn,Message Ads,168,17,1,1,0.71,5.88,10.13,2411,linkedin_message_ads_collection_55,Collection,Message Ads - Collection 3
2025-06-10,LinkedIn,Event Ads,211,30,1,1,0.72,3.33,7.09,,,,
2025-06-10,TikTok,Reach,196,127,3,3,2.78,2.36,1.55,,tiktok_reach_collection_2,Collection,Reach - Collection 1
2025-06-10,TikTok,Reach,148,114,2,2,2.51,1.75,1.3,4550,tiktok_reach_carousel_59,Carousel,Reach - Carousel 2
2025-06-10,Pinterest,Traffic,88,41,1,1,1.52,2.44,2.12,2695,pinterest_traffic_collection_39,Collection,Traffic - Collection 1
2025-06-10,Pinterest,Conversions,37,16,0,0,1.59,0,2.36,1009,pinterest_conversions_image_14,Image,Conversions - Image 2
2025-06-10,Pinterest,Brand Awareness,58,24,1,1,1.27,4.17,2.45,1890,pinterest_brand_awareness_image_45,Image,Brand Awareness - Image 3
2025-06-10,Pinterest,Video Views,83,53,1,1,1.29,1.89,1.56,4105,pinterest_video_views_video_71,Video,Video Views - Video 4
2025-06-11,Google Ads,Video - YouTube,569,148,4,4,2.59,2.7,3.85,5719,googleads_video_-_youtube_text_76,Text,Video - YouTube - Text 1
2025-06-11,Google Ads,Search - Brand,634,198,5,5,2.02,2.53,3.2,9779,googleads_search_-_brand_video_50,Video,Search - Brand - Video 2
2025-06-11,Facebook,Conversions,285,88,2,2,1.28,2.27,3.23,6899,facebook_conversions_text_16,Text,Conversions - Text 1
2025-06-11,Facebook,Video Views,408,126,3,3,1.29,2.38,3.24,9780,facebook_video_views_video_26,Video,Video Views - Video 2
2025-06-11,LinkedIn,Sponsored Content,163,21,1,1,0.84,4.76,7.59,2498,linkedin_sponsored_content_collection_61,Collection,Sponsored Content - Collection 1
2025-06-11,LinkedIn,Dynamic Ads,181,20,1,1,0.7,5,8.9,2839,linkedin_dynamic_ads_text_64,Text,Dynamic Ads - Text 2
2025-06-11,LinkedIn,Sponsored Content,222,28,2,2,0.81,7.14,7.81,3453,linkedin_sponsored_content_image_15,Image,Sponsored Content - Image 3
2025-06-11,LinkedIn,Sponsored Content,131,16,1,1,0.68,6.25,8.26,2351,linkedin_sponsored_content_text_66,Text,Sponsored Content - Text 4
2025-06-11,TikTok,Reach,103,60,1,1,3.02,1.67,1.72,1987,tiktok_reach_text_31,Text,Reach - Text 1
2025-06-11,TikTok,App Install,87,59,1,1,3.21,1.69,1.48,1836,,,
2025-06-11,TikTok,Video Views,88,54,1,1,2.98,1.85,1.62,1811,tiktok_video_views_video_53,Video,Video Views - Video 3
2025-06-11,Pinterest,App Install,83,33,1,1,1.48,3.03,2.5,2224,pinterest_app_install_text_17,Text,App Install - Text 1
2025-06-11,Pinterest,Conversions,176,94,2,2,1.28,2.13,1.88,,pinterest_conversions_video_56,Video,Conversions - Video 2
2025-06-12,Google Ads,Display - Remarketing,209,60,3,3,1.97,5,3.5,3049,googleads_display_-_remarketing_video_95,Video,Display - Remarketing - Video 1
2025-06-12,Google Ads,Search - Generic,315,110,5,5,2.27,4.55,2.86,4852,googleads_search_-_generic_video_84,Video,Search - Generic - Video 2
2025-06-12,Google Ads,Search - Brand,230,57,2,2,2.44,3.51,4.03,2340,googleads_search_-_brand_collection_22,Collection,Search - Brand - Collection 3
2025-06-12,Google Ads,Video - YouTube,241,63,3,3,1.86,4.76,3.82,,googleads_video_-_youtube_video_63,Video,Video - YouTube - Video 4
2025-06-12,Facebook,Video Views,106,39,1,1,1.27,2.56,2.75,3073,,,
2025-06-12,Facebook,Conversions,139,50,1,1,0.93,2,2.77,5351,facebook_conversions_image_31,Image,Conversions - Image 2
2025-06-12,Facebook,Traffic,118,31,1,1,1.36,3.23,3.76,2282,,,
2025-06-12,Facebook,Video Views,171,55,1,1,1.35,1.82,3.14,4068,facebook_video_views_text_24,Text,Video Views - Text 4
2025-06-12,LinkedIn,Sponsored Content,294,27,1,1,0.68,3.7,11.06,3951,linkedin_sponsored_content_image_85,Image,Sponsored Content - Image 1
2025-06-12,LinkedIn,Event Ads,372,40,2,2,0.84,5,9.29,4768,linkedin_event_ads_carousel_19,Carousel,Event Ads - Carousel 2
2025-06-12,TikTok,Traffic,124,92,2,2,2.37,2.17,1.35,,tiktok_traffic_video_7,Video,Traffic - Video 1
2025-06-12,TikTok,Traffic,112,74,1,1,2.44,1.35,1.52,3033,tiktok_traffic_collection_26,Collection,Traffic - Collection 2
2025-06-12,TikTok,Conversions,98,71,1,1,2.51,1.41,1.37,2832,tiktok_conversions_text_47,Text,Conversions - Text 3
2025-06-12,TikTok,Traffic,91,71,1,1,3.43,1.41,1.29,2070,tiktok_traffic_video_87,Video,Traffic - Video 4
2025-06-12,Pinterest,Brand Awareness,91,53,1,1,1.72,1.89,1.73,3073,,,
2025-06-12,Pinterest,App Install,102,45,1,1,1.31,2.22,2.28,3423,pinterest_app_install_image_31,Image,App Install - Image 2
2025-06-12,Pinterest,App Install,109,50,1,1,1.44,2,2.17,3481,pinterest_app_install_video_8,Video,App Install - Video 3
2025-06-13,Google Ads,Display - Remarketing,377,142,7,7,2.45,4.93,2.66,5790,googleads_display_-_remarketing_video_41,Video,Display - Remarketing - Video 1
2025-06-13,Google Ads,Video - YouTube,315,98,4,4,2.27,4.08,3.2,4326,googleads_video_-_youtube_image_67,Image,Video - YouTube - Image 2
2025-06-13,Google Ads,Search - Generic,401,113,5,5,2.2,4.42,3.54,5128,googleads_search_-_generic_text_25,Text,Search - Generic - Text 3
2025-06-13,Facebook,Remarketing,306,83,1,1,0.96,1.2,3.67,8635,facebook_remarketing_collection_78,Collection,Remarketing - Collection 1
2025-06-13,Facebook,Lead Generation,361,151,3,3,0.93,1.99,2.39,16212,facebook_lead_generation_carousel_74,Carousel,Lead Generation - Carousel 2
2025-06-13,LinkedIn,Message Ads,177,19,1,1,0.71,5.26,9.29,2666,,,
2025-06-13,LinkedIn,Message Ads,272,39,1,1,0.95,2.56,7.04,4122,,,
2025-06-13,LinkedIn,Event Ads,213,20,1,1,0.76,5,10.61,2634,linkedin_event_ads_carousel_70,Carousel,Event Ads - Carousel 3
2025-06-13,TikTok,Traffic,114,71,1,1,2.85,1.41,1.6,2493,tiktok_traffic_text_65,Text,Traffic - Text 1
2025-06-13,TikTok,Traffic,98,75,1,1,3.09,1.33,1.31,2426,tiktok_traffic_collection_97,Collection,Traffic - Collection 2
2025-06-13,TikTok,Video Views,97,79,1,1,3.22,1.27,1.23,,tiktok_video_views_image_12,Image,Video Views - Image 3
2025-06-13,TikTok,App Install,109,83,2,2,2.34,2.41,1.31,3547,tiktok_app_install_collection_42,Collection,App Install - Collection 4
2025-06-13,Pinterest,App Install,83,43,1,1,1.44,2.33,1.93,2982,pinterest_app_install_video_7,Video,App Install - Video 1
2025-06-13,Pinterest,Conversions,54,22,0,0,1.3,0,2.44,1690,pinterest_conversions_collection_6,Collection,Conversions - Collection 2
2025-06-13,Pinterest,Brand Awareness,85,44,1,1,1.38,2.27,1.93,,pinterest_brand_awareness_carousel_29,Carousel,Brand Awareness - Carousel 3
2025-06-14,Google Ads,Shopping,135,39,1,1,2.18,2.56,3.5,,googleads_shopping_video_30,Video,Shopping - Video 1
2025-06-14,Google Ads,Search - Brand,178,60,2,2,2.23,3.33,2.99,2688,googleads_search_-_brand_text_22,Text,Search - Brand - Text 2
2025-06-14,Google Ads,Search - Brand,237,85,4,4,2.44,4.71,2.79,3486,googleads_search_-_brand_image_53,Image,Search - Brand - Image 3
2025-06-14,Google Ads,Shopping,197,68,2,2,1.95,2.94,2.89,,,,
2025-06-14,Facebook,Video Views,181,51,1,1,1.29,1.96,3.57,3952,facebook_video_views_carousel_51,Carousel,Video Views - Carousel 1
2025-06-14,Facebook,Conversions,128,33,1,1,1.1,3.03,3.9,2993,facebook_conversions_collection_77,Collection,Conversions - Collection 2
2025-06-14,Facebook,Remarketing,157,42,1,1,1.25,2.38,3.73,3348,,,
2025-06-14,LinkedIn,Sponsored Content,143,13,1,1,0.8,7.69,10.88,1624,linkedin_sponsored_content_video_93,Video,Sponsored Content - Video 1
2025-06-14,LinkedIn,Event Ads,105,10,1,1,0.95,10,10.58,1053,linkedin_event_ads_video_52,Video,Event Ads - Video 2
2025-06-14,LinkedIn,Sponsored Content,105,11,1,1,0.82,9.09,9.65,1334,,,
2025-06-14,LinkedIn,Dynamic Ads,117,10,0,0,0.8,0,11.59,1249,linkedin_dynamic_ads_collection_73,Collection,Dynamic Ads - Collection 4
2025-06-14,TikTok,Conversions,48,33,0,0,3.02,0,1.46,1093,tiktok_conversions_carousel_48,Carousel,Conversions - Carousel 1
2025-06-14,TikTok,Reach,53,31,1,1,2.85,3.23,1.69,1088,tiktok_reach_collection_24,Collection,Reach - Collection 2
2025-06-14,TikTok,Traffic,59,31,1,1,3.18,3.23,1.92,975,tiktok_traffic_collection_43,Collection,Traffic - Collection 3
2025-06-14,TikTok,Reach,47,25,0,0,2.73,0,1.88,915,tiktok_reach_text_3,Text,Reach - Text 4
2025-06-14,Pinterest,Brand Awareness,102,43,1,1,1.4,2.33,2.39,3081,pinterest_brand_awareness_collection_35,Collection,Brand Awareness - Collection 1
2025-06-14,Pinterest,Video Views,89,43,1,1,1.47,2.33,2.07,2935,pinterest_video_views_collection_76,Collection,Video Views - Collection 2
2025-06-15,Google Ads,Search - Generic,351,91,4,4,2.47,4.4,3.84,3690,,,
2025-06-15,Google Ads,Display - Remarketing,313,85,4,4,2.23,4.71,3.67,3806,googleads_display_-_remarketing_text_59,Text,Display - Remarketing - Text 2
2025-06-15,Facebook,Lead Generation,147,40,1,1,0.92,2.5,3.65,4360,facebook_lead_generation_video_50,Video,Lead Generation - Video 1
2025-06-15,Facebook,Remarketing,148,42,1,1,1.15,2.38,3.52,3659,facebook_remarketing_collection_56,Collection,Remarketing - Collection 2
2025-06-15,Facebook,Conversions,128,35,1,1,1.24,2.86,3.68,2816,facebook_conversions_text_17,Text,Conversions - Text 3
2025-06-15,LinkedIn,Dynamic Ads,179,21,1,1,0.96,4.76,8.4,2189,linkedin_dynamic_ads_carousel_53,Carousel,Dynamic Ads - Carousel 1
2025-06-15,LinkedIn,Dynamic Ads,169,15,1,1,0.87,6.67,11,1724,linkedin_dynamic_ads_text_4,Text,Dynamic Ads - Text 2
2025-06-15,LinkedIn,Event Ads,149,12,0,0,0.92,0,11.97,1308,linkedin_event_ads_carousel_94,Carousel,Event Ads - Carousel 3
2025-06-15,TikTok,Video Views,85,50,1,1,2.57,2,1.69,1945,tiktok_video_views_carousel_90,Carousel,Video Views - Carousel 1
2025-06-15,TikTok,Traffic,75,51,1,1,2.89,1.96,1.48,1762,tiktok_traffic_carousel_57,Carousel,Traffic - Carousel 2
2025-06-15,TikTok,Traffic,70,43,1,1,3.43,2.33,1.62,1255,tiktok_traffic_carousel_46,Carousel,Traffic - Carousel 3
2025-06-15,Pinterest,Traffic,54,21,0,0,1.25,0,2.61,1684,pinterest_traffic_text_11,Text,Traffic - Text 1
2025-06-15,Pinterest,Traffic,69,40,1,1,1.27,2.5,1.72,3144,pinterest_traffic_video_57,Video,Traffic - Video 2
2025-06-15,Pinterest,Conversions,54,24,1,1,1.35,4.17,2.22,,pinterest_conversions_collection_4,Collection,Conversions - Collection 3
2025-06-16,Google Ads,Display - Remarketing,301,73,3,3,2.19,4.11,4.1,3331,googleads_display_-_remarketing_video_87,Video,Display - Remarketing - Video 1
2025-06-16,Google Ads,Video - YouTube,418,115,4,4,1.85,3.48,3.64,6207,googleads_video_-_youtube_carousel_51,Carousel,Video - YouTube - Carousel 2
2025-06-16,Google Ads,Search - Brand,333,91,4,4,2.31,4.4,3.64,3945,googleads_search_-_brand_collection_51,Collection,Search - Brand - Collection 3
2025-06-16,Facebook,Conversions,145,42,1,1,1.09,2.38,3.44,3851,facebook_conversions_video_0,Video,Conversions - Video 1
2025-06-16,Facebook,Lead Generation,130,47,1,1,1.21,2.13,2.74,3882,facebook_lead_generation_text_79,Text,Lead Generation - Text 2
2025-06-16,Facebook,Video Views,217,68,1,1,1.07,1.47,3.21,6380,facebook_video_views_image_5,Image,Video Views - Image 3
2025-06-16,Facebook,Traffic,164,49,1,1,1.19,2.04,3.37,4125,facebook_traffic_carousel_4,Carousel,Traffic - Carousel 4
2025-06-16,LinkedIn,Sponsored Content,152,16,1,1,0.87,6.25,9.38,1839,linkedin_sponsored_content_carousel_99,Carousel,Sponsored Content - Carousel 1
2025-06-16,LinkedIn,Message Ads,200,22,1,1,0.78,4.55,9.2,2809,linkedin_message_ads_text_79,Text,Message Ads - Text 2
2025-06-16,LinkedIn,Dynamic Ads,145,14,1,1,0.69,7.14,10.09,2037,linkedin_dynamic_ads_collection_69,Collection,Dynamic Ads - Collection 3
2025-06-16,LinkedIn,Event Ads,190,22,1,1,0.95,4.55,8.61,2314,linkedin_event_ads_text_73,Text,Event Ads - Text 4
2025-06-16,TikTok,Video Views,101,73,1,1,2.49,1.37,1.38,2935,tiktok_video_views_video_10,Video,Video Views - Video 1
2025-06-16,TikTok,App Install,101,66,1,1,2.84,1.52,1.54,2321,tiktok_app_install_carousel_69,Carousel,App Install - Carousel 2
2025-06-16,TikTok,Traffic,107,70,1,1,2.41,1.43,1.53,2900,tiktok_traffic_video_41,Video,Traffic - Video 3
2025-06-16,TikTok,App Install,91,53,1,1,2.45,1.89,1.72,,,,
2025-06-16,Pinterest,Traffic,70,43,1,1,1.41,2.33,1.61,3057,pinterest_traffic_carousel_36,Carousel,Traffic - Carousel 1
2025-06-16,Pinterest,Conversions,75,38,1,1,1.5,2.63,1.95,,pinterest_conversions_image_48,Image,Conversions - Image 2
2025-06-16,Pinterest,Conversions,66,32,1,1,1.46,3.13,2.09,2186,,,
2025-06-16,Pinterest,Traffic,45,21,0,0,1.2,0,2.16,1751,pinterest_traffic_text_25,Text,Traffic - Text 4
2025-06-17,Google Ads,Video - YouTube,511,149,6,6,1.91,4.03,3.44,7800,googleads_video_-_youtube_video_94,Video,Video - YouTube - Video 1
2025-06-17,Google Ads,Shopping,708,285,13,13,2.19,4.56,2.49,13015,googleads_shopping_text_64,Text,Shopping - Text 2
2025-06-17,Facebook,Lead Generation,147,40,1,1,1.06,2.5,3.7,3766,,,
2025-06-17,Facebook,Lead Generation,102,31,1,1,1.32,3.23,3.32,2355,facebook_lead_generation_image_93,Image,Lead Generation - Image 2
2025-06-17,Facebook,Conversions,146,54,1,1,0.97,1.85,2.71,5540,facebook_conversions_video_44,Video,Conversions - Video 3
2025-06-17,Facebook,Traffic,132,43,1,1,1.26,2.33,3.07,3416,facebook_traffic_collection_87,Collection,Traffic - Collection 4
2025-06-17,LinkedIn,Sponsored Content,136,14,1,1,0.89,7.14,9.67,1568,,,
2025-06-17,LinkedIn,Event Ads,121,14,0,0,0.8,0,8.44,1742,,,
2025-06-17,LinkedIn,Event Ads,230,24,1,1,0.73,4.17,9.58,3283,linkedin_event_ads_image_60,Image,Event Ads - Image 3
2025-06-17,LinkedIn,Message Ads,199,25,1,1,0.69,4,7.91,3626,linkedin_message_ads_carousel_82,Carousel,Message Ads - Carousel 4
2025-06-17,TikTok,App Install,95,50,1,1,2.99,2,1.92,,tiktok_app_install_video_29,Video,App Install - Video 1
2025-06-17,TikTok,App Install,152,109,2,2,2.42,1.83,1.4,4504,tiktok_app_install_text_0,Text,App Install - Text 2
2025-06-17,TikTok,Traffic,106,71,2,2,2.47,2.82,1.5,2870,tiktok_traffic_text_15,Text,Traffic - Text 3
2025-06-17,Pinterest,App Install,79,38,1,1,1.63,2.63,2.08,,,,
2025-06-17,Pinterest,Conversions,59,25,1,1,1.32,4,2.32,1895,pinterest_conversions_carousel_66,Carousel,Conversions - Carousel 2
2025-06-17,Pinterest,Video Views,57,30,0,0,1.28,0,1.89,2344,pinterest_video_views_image_50,Image,Video Views - Image 3
2025-06-17,Pinterest,Brand Awareness,71,39,1,1,1.39,2.56,1.81,2815,pinterest_brand_awareness_image_3,Image,Brand Awareness - Image 4
2025-06-18,Google Ads,Search - Brand,606,202,7,7,2.39,3.47,3.01,8451,googleads_search_-_brand_carousel_49,Carousel,Search - Brand - Carousel 1
2025-06-18,Google Ads,Search - Brand,515,128,6,6,2.55,4.69,4.01,5028,googleads_search_-_brand_video_54,Video,Search - Brand - Video 2
2025-06-18,Facebook,Video Views,178,70,2,2,1.13,2.86,2.54,6186,facebook_video_views_video_47,Video,Video Views - Video 1
2025-06-18,Facebook,Lead Generation,265,82,1,1,1.34,1.22,3.23,6124,facebook_lead_generation_text_5,Text,Lead Generation - Text 2
2025-06-18,Facebook,Video Views,227,72,2,2,0.97,2.78,3.16,7421,facebook_video_views_collection_26,Collection,Video Views - Collection 3
2025-06-18,LinkedIn,Dynamic Ads,153,17,1,1,0.83,5.88,8.97,2041,linkedin_dynamic_ads_text_49,Text,Dynamic Ads - Text 1
2025-06-18,LinkedIn,Sponsored Content,194,22,1,1,0.74,4.55,9,2964,linkedin_sponsored_content_collection_18,Collection,Sponsored Content - Collection 2
2025-06-18,LinkedIn,Event Ads,248,28,2,2,0.89,7.14,8.94,3145,linkedin_event_ads_video_79,Video,Event Ads - Video 3
2025-06-18,TikTok,Video Views,244,174,4,4,3.39,2.3,1.41,5131,tiktok_video_views_carousel_10,Carousel,Video Views - Carousel 1
2025-06-18,TikTok,App Install,190,124,3,3,2.45,2.42,1.53,5071,tiktok_app_install_image_5,Image,App Install - Image 2
2025-06-18,Pinterest,Video Views,53,23,1,1,1.27,4.35,2.28,1814,pinterest_video_views_collection_19,Collection,Video Views - Collection 1
2025-06-18,Pinterest,Brand Awareness,91,42,1,1,1.22,2.38,2.18,3431,pinterest_brand_awareness_video_35,Video,Brand Awareness - Video 2
2025-06-18,Pinterest,Brand Awareness,68,41,1,1,1.34,2.44,1.65,3065,pinterest_brand_awareness_image_6,Image,Brand Awareness - Image 3
2025-06-18,Pinterest,Brand Awareness,76,41,1,1,1.28,2.44,1.87,3196,pinterest_brand_awareness_collection_10,Collection,Brand Awareness - Collection 4
2025-06-19,Google Ads,Display - Remarketing,255,84,4,4,2.53,4.76,3.03,3317,googleads_display_-_remarketing_text_2,Text,Display - Remarketing - Text 1
2025-06-19,Google Ads,Display - Remarketing,191,50,2,2,2.67,4,3.86,,googleads_display_-_remarketing_text_4,Text,Display - Remarketing - Text 2
2025-06-19,Google Ads,Display - Remarketing,262,90,4,4,2.22,4.44,2.9,4055,googleads_display_-_remarketing_image_67,Image,Display - Remarketing - Image 3
2025-06-19,Google Ads,Video - YouTube,290,109,4,4,1.91,3.67,2.65,,googleads_video_-_youtube_text_64,Text,Video - YouTube - Text 4
2025-06-19,Facebook,Video Views,119,35,1,1,1.33,2.86,3.44,2627,facebook_video_views_image_51,Image,Video Views - Image 1
2025-06-19,Facebook,Traffic,166,49,1,1,1.05,2.04,3.38,4667,facebook_traffic_carousel_85,Carousel,Traffic - Carousel 2
2025-06-19,Facebook,Lead Generation,190,62,2,2,1.26,3.23,3.05,4907,facebook_lead_generation_carousel_87,Carousel,Lead Generation - Carousel 3
2025-06-19,Facebook,Remarketing,116,34,1,1,1.04,2.94,3.41,3281,facebook_remarketing_carousel_94,Carousel,Remarketing - Carousel 4
2025-06-19,LinkedIn,Dynamic Ads,250,34,1,1,0.76,2.94,7.41,4477,linkedin_dynamic_ads_video_96,Video,Dynamic Ads - Video 1
2025-06-19,LinkedIn,Message Ads,193,20,1,1,0.68,5,9.63,2952,linkedin_message_ads_collection_12,Collection,Message Ads - Collection 2
2025-06-19,LinkedIn,Sponsored Content,234,23,1,1,0.77,4.35,10.03,2989,linkedin_sponsored_content_text_49,Text,Sponsored Content - Text 3
2025-06-19,TikTok,Conversions,138,113,2,2,2.48,1.77,1.22,4554,tiktok_conversions_carousel_95,Carousel,Conversions - Carousel 1
2025-06-19,TikTok,App Install,174,144,2,2,2.73,1.39,1.21,5272,tiktok_app_install_video_75,Video,App Install - Video 2
2025-06-19,TikTok,App Install,110,59,1,1,2.33,1.69,1.86,2528,tiktok_app_install_collection_97,Collection,App Install - Collection 3
2025-06-19,Pinterest,Traffic,104,47,1,1,1.19,2.13,2.22,3956,pinterest_traffic_collection_4,Collection,Traffic - Collection 1
2025-06-19,Pinterest,Brand Awareness,148,77,1,1,1.33,1.3,1.91,5804,pinterest_brand_awareness_carousel_5,Carousel,Brand Awareness - Carousel 2
2025-06-20,Google Ads,Display - Remarketing,529,163,4,4,2.22,2.45,3.24,7328,,,
2025-06-20,Google Ads,Shopping,579,181,7,7,2.43,3.87,3.2,7463,googleads_shopping_video_46,Video,Shopping - Video 2
2025-06-20,Facebook,Lead Generation,289,99,2,2,0.94,2.02,2.91,,facebook_lead_generation_video_42,Video,Lead Generation - Video 1
2025-06-20,Facebook,Conversions,200,67,2,2,1.37,2.99,2.97,4883,facebook_conversions_image_23,Image,Conversions - Image 2
2025-06-20,LinkedIn,Sponsored Content,407,53,3,3,0.7,5.66,7.75,7582,,,
2025-06-20,LinkedIn,Text Ads,410,45,2,2,0.88,4.44,9.08,5142,linkedin_text_ads_collection_85,Collection,Text Ads - Collection 2
2025-06-20,TikTok,App Install,108,71,1,1,2.95,1.41,1.52,2409,tiktok_app_install_carousel_45,Carousel,App Install - Carousel 1
2025-06-20,TikTok,Traffic,149,102,2,2,2.84,1.96,1.46,3588,,,
2025-06-20,TikTok,Reach,141,99,2,2,3,2.02,1.43,3298,tiktok_reach_image_24,Image,Reach - Image 3
2025-06-20,Pinterest,Video Views,121,53,1,1,1.2,1.89,2.29,4433,pinterest_video_views_collection_50,Collection,Video Views - Collection 1
2025-06-20,Pinterest,Conversions,128,73,2,2,1.25,2.74,1.76,5859,pinterest_conversions_image_47,Image,Conversions - Image 2
2025-06-21,Google Ads,Search - Brand,203,48,2,2,2.24,4.17,4.25,2140,googleads_search_-_brand_collection_25,Collection,Search - Brand - Collection 1
2025-06-21,Google Ads,Display - Remarketing,132,40,1,1,2.36,2.5,3.34,1692,,,
2025-06-21,Google Ads,Display - Remarketing,117,26,1,1,1.91,3.85,4.43,1364,googleads_display_-_remarketing_text_1,Text,Display - Remarketing - Text 3
2025-06-21,Google Ads,Shopping,164,55,2,2,2.01,3.64,2.99,2736,googleads_shopping_video_31,Video,Shopping - Video 4
2025-06-21,Facebook,Video Views,118,33,1,1,1.26,3.03,3.62,,,,
2025-06-21,Facebook,Remarketing,80,22,1,1,1.29,4.55,3.69,1703,facebook_remarketing_image_46,Image,Remarketing - Image 2
2025-06-21,Facebook,Lead Generation,94,29,1,1,1.07,3.45,3.24,2709,facebook_lead_generation_carousel_52,Carousel,Lead Generation - Carousel 3
2025-06-21,Facebook,Conversions,75,20,0,0,1.04,0,3.74,1919,facebook_conversions_carousel_21,Carousel,Conversions - Carousel 4
2025-06-21,LinkedIn,Message Ads,204,18,1,1,0.95,5.56,11.09,1903,linkedin_message_ads_text_71,Text,Message Ads - Text 1
2025-06-21,LinkedIn,Message Ads,227,19,1,1,0.96,5.26,12.15,1982,linkedin_message_ads_text_59,Text,Message Ads - Text 2
2025-06-21,TikTok,Reach,82,46,1,1,3.1,2.17,1.78,1483,tiktok_reach_collection_15,Collection,Reach - Collection 1
2025-06-21,TikTok,App Install,74,47,1,1,2.44,2.13,1.56,1926,tiktok_app_install_video_1,Video,App Install - Video 2
2025-06-21,TikTok,Traffic,50,32,0,0,2.67,0,1.57,1197,tiktok_traffic_collection_47,Collection,Traffic - Collection 3
2025-06-21,TikTok,App Install,60,31,1,1,2.83,3.23,1.97,1095,,,
2025-06-21,Pinterest,Brand Awareness,65,29,1,1,1.61,3.45,2.26,1801,pinterest_brand_awareness_text_89,Text,Brand Awareness - Text 1
2025-06-21,Pinterest,App Install,47,18,0,0,1.42,0,2.67,1269,pinterest_app_install_carousel_92,Carousel,App Install - Carousel 2
2025-06-21,Pinterest,Traffic,29,11,0,0,1.26,0,2.53,870,,,
2025-06-22,Google Ads,Video - YouTube,207,66,3,3,1.94,4.55,3.12,3397,googleads_video_-_youtube_carousel_94,Carousel,Video - YouTube - Carousel 1
2025-06-22,Google Ads,Search - Generic,234,54,2,2,2.68,3.7,4.3,2013,googleads_search_-_generic_image_95,Image,Search - Generic - Image 2
2025-06-22,Google Ads,Search - Brand,163,40,1,1,1.96,2.5,4.08,,googleads_search_-_brand_collection_96,Collection,Search - Brand - Collection 3
2025-06-22,Facebook,Conversions,128,39,1,1,0.94,2.56,3.29,4168,facebook_conversions_text_19,Text,Conversions - Text 1
2025-06-22,Facebook,Lead Generation,170,58,2,2,0.97,3.45,2.94,5971,facebook_lead_generation_collection_90,Collection,Lead Generation - Collection 2
2025-06-22,Facebook,Traffic,121,34,1,1,1.21,2.94,3.51,2812,facebook_traffic_carousel_30,Carousel,Traffic - Carousel 3
2025-06-22,LinkedIn,Message Ads,178,14,1,1,0.9,7.14,12.65,1558,linkedin_message_ads_image_86,Image,Message Ads - Image 1
2025-06-22,LinkedIn,Sponsored Content,241,30,2,2,0.69,6.67,8.11,4349,linkedin_sponsored_content_text_96,Text,Sponsored Content - Text 2
2025-06-22,TikTok,Video Views,76,49,1,1,2.37,2.04,1.55,2071,tiktok_video_views_text_79,Text,Video Views - Text 1
2025-06-22,TikTok,Reach,43,26,1,1,3.39,3.85,1.65,,,,
2025-06-22,TikTok,Reach,57,30,0,0,2.98,0,1.91,1006,tiktok_reach_collection_77,Collection,Reach - Collection 3
2025-06-22,TikTok,Video Views,43,30,1,1,3.01,3.33,1.42,997,,,
2025-06-22,Pinterest,App Install,41,16,0,0,1.55,0,2.64,1030,pinterest_app_install_carousel_0,Carousel,App Install - Carousel 1
2025-06-22,Pinterest,Brand Awareness,35,17,0,0,1.65,0,2.01,1028,pinterest_brand_awareness_collection_15,Collection,Brand Awareness - Collection 2
